VARIABLES = "X","Y","dX","dY","sig_mean_t","dsig_dt","ux","uy","sigxx","sigyy","sig_1","sig_3","temp","fc","sign","tau","dnu_dt"
ZONE N= 483, E= 640, F=FEPOINT, ET=TRIANGLE
270000.000 80000.000 270000.002 80000.159 -10687.616011   -10.687616     0.002458     0.159009 -26049.175270   398.896843   452.176101 -26102.454527     0.000000 23176.770478 -19463.796870 11498.492356     0.000000
280000.000 80000.000 280000.007 80000.173 -10559.380006   -10.559380     0.006807     0.172717 -25666.804009   324.291995   436.348869 -25778.860883     0.000000 22886.553872 -19225.058445 11351.518805     0.000000
290000.000 80000.000 290000.011 80000.185 -10268.044991   -10.268045     0.011062     0.184711 -24952.470692   309.162715   474.504290 -25117.812267     0.000000 22313.638017 -18719.733128 11081.798140     0.000000
300000.000 80000.000 300000.015 80000.195 -10005.245923   -10.005246     0.015197     0.195053 -24254.966265   242.376050   491.351965 -24503.942180     0.000000 21776.351038 -18255.118644 10823.279852     0.000000
310000.000 80000.000 310000.019 80000.204 -9618.641605    -9.618642     0.019190     0.203809 -23306.451691   221.711840   527.466050 -23612.205901     0.000000 20999.157322 -17577.287913 10452.784574     0.000000
320000.000 80000.000 320000.023 80000.211 -9252.053126    -9.252053     0.023025     0.211055 -22369.994844   165.067341   567.770200 -22772.697703     0.000000 20269.267506 -16937.580727 10106.719070     0.000000
330000.000 80000.000 330000.027 80000.217 -8798.865800    -8.798866     0.026685     0.216868 -21258.824591   141.546672   594.736674 -21712.014594     0.000000 19340.302703 -16135.326777  9659.106637     0.000000
340000.000 80000.000 340000.030 80000.221 -8358.095498    -8.358095     0.030158     0.221331 -20155.403257    95.974062   651.206606 -20710.635801     0.000000 18472.054217 -15370.175199  9249.949098     0.000000
350000.000 80000.000 350000.033 80000.225 -7864.305273    -7.864305     0.033435     0.224527 -18945.876678    71.544022   665.696232 -19540.028888     0.000000 17442.494193 -14488.597608  8749.335628     0.000000
360000.000 80000.000 360000.037 80000.227 -7376.417615    -7.376418     0.036510     0.226543 -17740.357676    36.955401   732.875542 -18436.277817     0.000000 16486.880575 -13643.989477  8300.486889     0.000000
370000.000 80000.000 370000.039 80000.227 -6864.561057    -6.864561     0.039376     0.227465 -16487.912451    12.965915   734.260698 -17209.207234     0.000000 15403.753681 -12723.340251  7769.749530     0.000000
380000.000 80000.000 380000.042 80000.227 -6353.227401    -6.353227     0.042032     0.227380 -15236.345392   -11.400371   808.388822 -16056.134585     0.000000 14406.555087 -11840.003733  7302.552847     0.000000
390000.000 80000.000 390000.044 80000.226 -5842.076343    -5.842076     0.044476     0.226371 -13986.920912   -34.062311   797.927427 -14818.910650     0.000000 13311.109929 -10914.701130  6762.289251     0.000000
400000.000 80000.000 400000.047 80000.225 -5327.173929    -5.327174     0.046711     0.224522 -12735.855045   -49.362385   876.815614 -13662.033043     0.000000 12311.898667 -10027.320879  6295.506139     0.000000
410000.000 80000.000 410000.049 80000.222 -4831.728017    -4.831728     0.048738     0.221914 -11525.992107   -70.155134   857.112680 -12453.259921     0.000000 11238.960465 -9125.666770  5763.560403     0.000000
420000.000 80000.000 420000.051 80000.219 -4329.280974    -4.329281     0.050563     0.218627 -10312.543794   -77.730543   940.107168 -11330.381506     0.000000 10270.933057 -8262.759337  5313.277454     0.000000
430000.000 80000.000 430000.052 80000.215 -3860.975532    -3.860976     0.052188     0.214736 -9169.978876   -96.362402   914.879675 -10181.220952     0.000000  9249.069990 -7407.195796  4804.752513     0.000000
440000.000 80000.000 440000.054 80000.210 -3383.333321    -3.383333     0.053622     0.210313 -8022.405863   -97.594106  1003.005725 -9123.005695     0.000000  8339.593269 -6591.502840  4384.691565     0.000000
450000.000 80000.000 450000.055 80000.205 -2950.379951    -2.950380     0.054871     0.205428 -6966.962218  -113.949664   977.226361 -8058.138242     0.000000  7392.005894 -5799.297092  3912.427639     0.000000
460000.000 80000.000 460000.056 80000.200 -2506.544671    -2.506545     0.055942     0.200145 -5905.544242  -110.162969  1073.659294 -7089.366505     0.000000  6563.859890 -5048.610055  3534.693857     0.000000
470000.000 80000.000 470000.057 80000.195 -2114.341002    -2.114341     0.056844     0.194529 -4950.170301  -124.248104  1054.266270 -6128.684675     0.000000  5710.077160 -4332.946939  3110.308997     0.000000
480000.000 80000.000 480000.058 80000.189 -1710.374958    -1.710375     0.057586     0.188635 -3988.243894  -116.656004  1165.354308 -5270.254207     0.000000  4983.511478 -3661.352078  2786.700231     0.000000
490000.000 80000.000 490000.058 80000.183 -1361.937760    -1.361938     0.058175     0.182519 -3140.092907  -128.557716  1162.861565 -4431.512189     0.000000  4242.186145 -3032.918750  2422.434895     0.000000
500000.000 80000.000 500000.059 80000.176 -1001.401574    -1.001402     0.058623     0.176230 -2285.132154  -118.231622  1299.817716 -3703.181492     0.000000  3637.821219 -2452.431690  2166.362205     0.000000
510000.000 80000.000 510000.059 80000.170  -697.792273    -0.697792     0.058936     0.169817 -1546.612365  -128.089089  1330.843600 -3005.545054     0.000000  3030.580101 -1921.447890  1877.711367     0.000000
520000.000 80000.000 520000.059 80000.163  -382.179726    -0.382180     0.059126     0.163320  -801.283177  -115.948165  1510.659067 -2427.890409     0.000000  2571.393774 -1443.253040  1705.441950     0.000000
530000.000 80000.000 530000.059 80000.157  -122.902822    -0.122903     0.059201     0.156782  -171.034732  -123.932040  1597.967567 -1892.934339     0.000000  2123.730184 -1020.208863  1511.604867     0.000000
540000.000 80000.000 540000.059 80000.150   147.949112     0.147949     0.059170     0.150235   465.822411  -110.744542  1836.087138 -1481.009269     0.000000  1827.385978  -651.735167  1436.344878     0.000000
550000.000 80000.000 550000.059 80000.144   364.585823     0.364586     0.059041     0.143715   992.048152  -117.042176  1994.015048 -1119.009072     0.000000  1552.430811  -340.753042  1347.978986     0.000000
560000.000 80000.000 560000.059 80000.137   592.124219     0.592124     0.058824     0.137248  1524.532216  -103.434091  2281.661505  -860.563380     0.000000  1405.627583   -75.007159  1360.623288     0.000000
